,value,metric,type
777,0.015587623514722872,ade,best_of
778,0.06929873104842342,ade,best_of
779,0.12581154442397177,ade,best_of
780,0.03840567070348704,ade,best_of
781,0.017122431922386428,ade,best_of
782,0.08765017001488236,ade,best_of
783,0.23689273332617466,ade,best_of
784,0.24147863730688313,ade,best_of
785,0.20712632942868983,ade,best_of
786,0.16577704409707505,ade,best_of
787,0.06785256589782983,ade,best_of
788,0.0880993734493919,ade,best_of
789,0.03960641795758076,ade,best_of
790,0.023035940478425467,ade,best_of
791,0.012241454096013606,ade,best_of
792,0.006547767154362661,ade,best_of
793,0.00939289233186076,ade,best_of
794,0.7273364751039058,ade,best_of
795,0.009035464665916983,ade,best_of
796,0.8702616976157765,ade,best_of
797,0.012070116241638229,ade,best_of
798,0.2918962507539549,ade,best_of
799,0.02013072697145507,ade,best_of
800,0.24714564332027286,ade,best_of
801,0.5504992872442575,ade,best_of
802,0.01613089481512386,ade,best_of
803,0.893253469399252,ade,best_of
804,0.017832401422149948,ade,best_of
805,0.4455058225956005,ade,best_of
806,0.0073728859922680265,ade,best_of
807,0.648450421124782,ade,best_of
808,0.018810513440589146,ade,best_of
809,0.006499961752172181,ade,best_of
810,0.5181443309463213,ade,best_of
811,0.027888938301969212,ade,best_of
812,0.46133242817945747,ade,best_of
813,0.02449553557965675,ade,best_of
814,0.5998890306158868,ade,best_of
815,0.01957965667876274,ade,best_of
816,0.3815260676851438,ade,best_of
817,0.01778870217994349,ade,best_of
818,0.34865311515076186,ade,best_of
819,0.012437349206344636,ade,best_of
820,0.6656500671113063,ade,best_of
821,0.007189314498659061,ade,best_of
822,0.22779790344317044,ade,best_of
823,0.015753931263101723,ade,best_of
824,0.2732746061560818,ade,best_of
825,0.015466890097864212,ade,best_of
826,0.009469375895110927,ade,best_of
827,0.12342022483914504,ade,best_of
828,0.019844995937091218,ade,best_of
829,0.02232155112020692,ade,best_of
830,0.33700044149821173,ade,best_of
831,0.029033585600042874,ade,best_of
832,0.013270135533385527,ade,best_of
833,0.05370884250572292,ade,best_of
834,0.027850125357134034,ade,best_of
835,0.009319709426743815,ade,best_of
836,0.15417592774406527,ade,best_of
837,0.009185151545408719,ade,best_of
838,0.013254349155679057,ade,best_of
839,0.07898451992082361,ade,best_of
840,0.02084040317761454,ade,best_of
841,0.01288559181194933,ade,best_of
842,0.17314437853091003,ade,best_of
843,0.026427411348650367,ade,best_of
844,0.019737836986093864,ade,best_of
845,0.13984946610530466,ade,best_of
846,0.037113187442937505,ade,best_of
847,0.02474444153835667,ade,best_of
848,0.1402028863798426,ade,best_of
849,0.0488282764495307,ade,best_of
850,0.021389649326934934,ade,best_of
851,0.10151421626029244,ade,best_of
852,0.05381219764054137,ade,best_of
853,0.42910180782193835,ade,best_of
854,0.3026699344331526,ade,best_of
855,0.011895473500965337,ade,best_of
856,0.06361624609847813,ade,best_of
857,0.02445817079661859,ade,best_of
858,0.11920805557253748,ade,best_of
859,0.05205043509884325,ade,best_of
860,0.4466723297453883,ade,best_of
861,0.3722080471970178,ade,best_of
862,0.00938844153841169,ade,best_of
863,0.07651082849648312,ade,best_of
864,0.0152882567049162,ade,best_of
865,0.055597915359782236,ade,best_of
866,0.09351064564007412,ade,best_of
867,0.011631913457072417,ade,best_of
868,0.09312387578513825,ade,best_of
869,0.01706042841127845,ade,best_of
870,0.053600168054700116,ade,best_of
871,0.06559943069065292,ade,best_of
872,0.010983101829689174,ade,best_of
873,0.062306160827758805,ade,best_of
874,0.021335551860894114,ade,best_of
875,0.05728316751529481,ade,best_of
876,0.04994510244064057,ade,best_of
877,0.5163146928119416,ade,best_of
878,1.1213455267199153,ade,best_of
879,0.7919667289470852,ade,best_of
880,0.3144641854300949,ade,best_of
881,0.1966910536496821,ade,best_of
882,0.4407517102308441,ade,best_of
883,0.7191512099940353,ade,best_of
884,0.21110561902158353,ade,best_of
885,0.3702796459403894,ade,best_of
886,0.04165297184171456,ade,best_of
887,0.07254059595071453,ade,best_of
888,0.06881215637147642,ade,best_of
889,0.10171946329345227,ade,best_of
890,0.07017102393690151,ade,best_of
891,0.08258905502065189,ade,best_of
892,0.08927784402484827,ade,best_of
893,0.12664347479077193,ade,best_of
894,0.14038629167291153,ade,best_of
895,0.15803911536989457,ade,best_of
896,0.0722088979197006,ade,best_of
897,0.1426260626935981,ade,best_of
898,0.4059808554584301,ade,best_of
899,0.12665519193435262,ade,best_of
900,0.08739769430924739,ade,best_of
901,0.09226940322373663,ade,best_of
902,0.22459559407577712,ade,best_of
903,0.0186451829244923,ade,best_of
904,0.09873239970625125,ade,best_of
905,0.00864880731975212,ade,best_of
906,0.06402360881706874,ade,best_of
907,0.00753601698230372,ade,best_of
908,0.06449268959690259,ade,best_of
909,0.014338301562157955,ade,best_of
910,0.07475526828952854,ade,best_of
911,0.006887915557748275,ade,best_of
912,0.06928962830766848,ade,best_of
913,0.01944378657408347,ade,best_of
914,0.09225650661515628,ade,best_of
915,0.007351551628310328,ade,best_of
916,0.21860008430261416,ade,best_of
917,0.365154027132091,ade,best_of
918,0.06241955088425894,ade,best_of
919,0.00872259708280356,ade,best_of
920,0.5227369887062683,ade,best_of
921,0.3132002031909117,ade,best_of
922,0.09770400357964328,ade,best_of
923,0.010294083838069436,ade,best_of
924,0.19821510987919358,ade,best_of
925,0.24255475073421165,ade,best_of
926,0.09369428022739971,ade,best_of
927,0.00822107892173569,ade,best_of
928,0.9268261227020435,ade,best_of
929,0.344750084522385,ade,best_of
930,0.17929536484951195,ade,best_of
931,0.00765813087101251,ade,best_of
932,0.16742230184762938,ade,best_of
933,1.038156950639512,ade,best_of
934,0.11918130580258719,ade,best_of
935,0.011688137238205706,ade,best_of
936,0.4678116878158427,ade,best_of
937,0.2073838504084937,ade,best_of
938,0.1797817793850199,ade,best_of
939,0.01651196480109701,ade,best_of
940,0.2867509169936221,ade,best_of
941,0.33447482921852467,ade,best_of
942,0.09383000789330374,ade,best_of
943,0.0258143257411453,ade,best_of
944,0.11856202260359423,ade,best_of
945,0.022773546018191194,ade,best_of
946,0.1473998654779446,ade,best_of
947,0.04652029466941327,ade,best_of
948,0.1610900090438979,ade,best_of
949,0.047160672249190815,ade,best_of
950,0.09187336223459219,ade,best_of
951,0.06644276323250126,ade,best_of
952,0.018083488885541427,ade,best_of
953,0.02293258058744531,ade,best_of
954,0.3343359538890161,ade,best_of
955,0.07967224955007023,ade,best_of
956,0.017966736155600044,ade,best_of
957,0.01804352197957232,ade,best_of
958,0.1372441077609343,ade,best_of
959,0.08305066405039366,ade,best_of
960,0.010921066344790252,ade,best_of
961,0.028942375426435064,ade,best_of
962,0.3448636421113362,ade,best_of
963,0.0845131906695311,ade,best_of
964,0.007988622330907266,ade,best_of
965,0.015009043930817687,ade,best_of
966,0.1820560340185471,ade,best_of
967,0.0993176260079287,ade,best_of
968,0.015473717675417865,ade,best_of
969,0.016180663327051793,ade,best_of
970,0.3876523122333264,ade,best_of
971,0.6151906959949424,ade,best_of
972,0.2235658571892639,ade,best_of
973,0.05634983645839319,ade,best_of
974,0.12953883572612288,ade,best_of
975,0.012509268640258206,ade,best_of
976,0.02268976439313622,ade,best_of
977,0.13709866140252774,ade,best_of
978,0.3007320124874327,ade,best_of
979,0.7114987585559612,ade,best_of
980,0.5188844877431743,ade,best_of
981,0.08239319706555663,ade,best_of
982,0.08683457930513393,ade,best_of
983,0.020801276168105485,ade,best_of
984,0.025806772755296987,ade,best_of
985,0.14354975546858453,ade,best_of
986,0.32027471111360806,ade,best_of
987,0.29979525912653915,ade,best_of
988,0.5262626912480957,ade,best_of
989,0.08492631613303288,ade,best_of
990,0.16882451446439475,ade,best_of
991,0.018116768674522457,ade,best_of
992,0.0251947879862648,ade,best_of
993,0.49446502520408364,ade,best_of
994,0.6271313865401558,ade,best_of
995,1.1129883141611796,ade,best_of
996,0.03541661575759834,ade,best_of
997,0.12533791398586172,ade,best_of
998,0.029379109361990122,ade,best_of
999,0.03402094545424888,ade,best_of
1000,1.0847428437326057,ade,best_of
1001,0.048079537833562745,ade,best_of
1002,0.15058891437093097,ade,best_of
1003,0.05456948926895374,ade,best_of
1004,0.02419953091130879,ade,best_of
1005,0.25841907845201817,ade,best_of
1006,0.04098231769293653,ade,best_of
1007,0.19104482522742494,ade,best_of
1008,0.05088277318560778,ade,best_of
1009,0.01988223265076432,ade,best_of
1010,0.04085957040627745,ade,best_of
1011,0.21979544251575145,ade,best_of
1012,0.037098779927145574,ade,best_of
1013,0.0370725305057073,ade,best_of
1014,0.039517033776865516,ade,best_of
1015,0.03563034378483384,ade,best_of
1016,0.04739837697539198,ade,best_of
1017,0.03797657429468889,ade,best_of
1018,0.058480449137733446,ade,best_of
1019,0.12669618218338582,ade,best_of
1020,0.058155607144730566,ade,best_of
1021,0.05214999125717313,ade,best_of
1022,0.3903627811525648,ade,best_of
1023,0.04709174337684419,ade,best_of
1024,0.03954822739492718,ade,best_of
1025,0.07090663110814503,ade,best_of
1026,0.05556184707337819,ade,best_of
1027,0.3091599564834115,ade,best_of
1028,0.0675307528511475,ade,best_of
1029,0.041673563469862694,ade,best_of
1030,0.06767117305042851,ade,best_of
1031,0.06071544881599842,ade,best_of
1032,0.3049587450396127,ade,best_of
1033,0.06526315735868467,ade,best_of
1034,0.02973791316276525,ade,best_of
1035,0.06856460537304458,ade,best_of
1036,0.07875945457014027,ade,best_of
1037,0.5256004422229568,ade,best_of
1038,0.03226747055807868,ade,best_of
1039,0.041580762855446415,ade,best_of
1040,0.06416962352638171,ade,best_of
1041,0.07764677156661885,ade,best_of
1042,0.20605289504908023,ade,best_of
1043,0.41561560382883084,ade,best_of
1044,0.6024578598198574,ade,best_of
1045,0.033998958798638464,ade,best_of
1046,0.058362004956602244,ade,best_of
1047,0.07663685785373804,ade,best_of
1048,0.08198359478341188,ade,best_of
1049,0.3361835109745092,ade,best_of
1050,0.3878510298775133,ade,best_of
1051,0.03250024705790499,ade,best_of
1052,0.055660129800805556,ade,best_of
1053,0.09975650044582479,ade,best_of
1054,0.07543142478156128,ade,best_of
1055,0.30537635166796284,ade,best_of
1056,0.3148520799584445,ade,best_of
1057,0.05388118861524435,ade,best_of
1058,0.05194846008274346,ade,best_of
1059,0.16727132226866334,ade,best_of
1060,0.07741249195129238,ade,best_of
1061,0.26368818621569967,ade,best_of
1062,0.39994606667188687,ade,best_of
1063,0.03997520506975227,ade,best_of
1064,0.04566656272870274,ade,best_of
1065,0.11962405421087034,ade,best_of
1066,0.11640313551017258,ade,best_of
1067,0.16367806550804062,ade,best_of
1068,0.5092749415341625,ade,best_of
1069,0.07826891658778186,ade,best_of
1070,0.05169809746138559,ade,best_of
1071,0.1339802996854089,ade,best_of
1072,0.0795157147696423,ade,best_of
1073,0.19412622238227772,ade,best_of
1074,0.12686310860903835,ade,best_of
1075,0.04096942128678347,ade,best_of
1076,0.048356766203616224,ade,best_of
1077,0.09724812271498749,ade,best_of
1078,0.1636631821056948,ade,best_of
1079,0.20306918512686248,ade,best_of
1080,0.36404257815007207,ade,best_of
1081,0.06543850994736759,ade,best_of
1082,0.04781649894056175,ade,best_of
1083,0.04393909214531239,ade,best_of
1084,0.09048699545463838,ade,best_of
1085,0.2679143939416863,ade,best_of
1086,0.2855500191275775,ade,best_of
1087,0.06458788298579204,ade,best_of
1088,0.14134723214931127,ade,best_of
1089,0.02179053397126096,ade,best_of
1090,0.08374390848957704,ade,best_of
1091,0.2895411240563733,ade,best_of
1092,0.18074111137061658,ade,best_of
1093,0.0970218727696821,ade,best_of
1094,0.05295616296597269,ade,best_of
1095,0.02411674429687013,ade,best_of
1096,0.0992447407914148,ade,best_of
1097,0.45951787658125093,ade,best_of
1098,0.2554829946105484,ade,best_of
1099,0.4061030776310854,ade,best_of
1100,0.13934497695567397,ade,best_of
1101,0.09009433848553376,ade,best_of
1102,0.011489095231887495,ade,best_of
1103,0.10173145615111878,ade,best_of
1104,0.7911090914183553,ade,best_of
1105,0.23059793696527023,ade,best_of
1106,0.46748718363158664,ade,best_of
1107,0.04366906161199283,ade,best_of
1108,0.02858342597788596,ade,best_of
1109,0.11516843888957244,ade,best_of
1110,0.04951168045701132,ade,best_of
1111,0.01789110796923152,ade,best_of
1112,0.052899459238197645,ade,best_of
1113,0.11599908203155722,ade,best_of
1114,0.11420666486037273,ade,best_of
1115,0.07978715294165674,ade,best_of
1116,0.05064550421794676,ade,best_of
1117,0.10984964023982567,ade,best_of
1118,0.04871800698337613,ade,best_of
1119,0.019775545384021147,ade,best_of
1120,0.05295458750096537,ade,best_of
1121,0.15078822401621003,ade,best_of
1122,0.08818877199454599,ade,best_of
1123,0.01481453506020101,ade,best_of
1124,0.09474883164025351,ade,best_of
1125,0.07083158979932491,ade,best_of
1126,0.0160137346581647,ade,best_of
1127,0.01887056567343364,ade,best_of
1128,0.1095437835208559,ade,best_of
1129,0.041644810860034326,ade,best_of
1130,0.012997245484582377,ade,best_of
1131,0.014783360191710332,ade,best_of
1132,0.0824298066991573,ade,best_of
1133,0.03873994810404762,ade,best_of
1134,0.009650687994724119,ade,best_of
1135,0.02071638821956219,ade,best_of
1136,0.07127918971965942,ade,best_of
1137,0.01918598029261984,ade,best_of
1138,0.027053800077810053,ade,best_of
1139,0.013397100928799428,ade,best_of
1140,0.06308458962234449,ade,best_of
1141,0.0650447418354204,ade,best_of
1142,0.31750003822984824,ade,best_of
1143,0.33099436225076145,ade,best_of
1144,0.02128693350751273,ade,best_of
1145,0.030395682873654795,ade,best_of
1146,0.05686795650406814,ade,best_of
1147,0.061893876735180355,ade,best_of
1148,0.5524581656711233,ade,best_of
1149,0.3026954190384241,ade,best_of
1150,0.02538859782041152,ade,best_of
1151,0.016096215540555098,ade,best_of
1152,0.1204569159548406,ade,best_of
1153,0.03955417203326752,ade,best_of
1154,0.02251519794751286,ade,best_of
1155,0.028174585749177892,ade,best_of
1156,0.08563761607923144,ade,best_of
1157,0.06636665194618062,ade,best_of
1158,0.038828553930919336,ade,best_of
1159,0.050982895626481395,ade,best_of
1160,0.13136812427091127,ade,best_of
1161,0.03569140209719219,ade,best_of
1162,0.05856908275878536,ade,best_of
1163,0.09069581560928285,ade,best_of
1164,0.05832498571979757,ade,best_of
1165,0.07053704313958771,ade,best_of
1166,0.08169498904904222,ade,best_of
1167,0.07475002862743245,ade,best_of
1168,0.012578325041814935,ade,best_of
1169,0.10344575631643584,ade,best_of
1170,0.0948722275256097,ade,best_of
1171,0.010349887442486888,ade,best_of
1172,0.06903531180016716,ade,best_of
1173,0.13432040035310902,ade,best_of
1174,0.021142613396737942,ade,best_of
1175,0.0773173496630573,ade,best_of
1176,0.8119354872372132,ade,best_of
1177,0.1265369635135323,ade,best_of
1178,0.039981385069583326,ade,best_of
1179,0.09586178712851635,ade,best_of
1180,0.6151933992934611,ade,best_of
1181,0.16666500146555466,ade,best_of
1182,0.05504623413232857,ade,best_of
1183,0.14317808868621218,ade,best_of
1184,0.8211932502466297,ade,best_of
1185,0.581501113392995,ade,best_of
1186,0.1858850070382874,ade,best_of
1187,1.0365697842501753,ade,best_of
1188,0.2427033435749395,ade,best_of
1189,0.26121702568279453,ade,best_of
1190,0.29785637201409154,ade,best_of
1191,0.16188898901379653,ade,best_of
1192,0.22505155817487613,ade,best_of
1193,0.38607698313028543,ade,best_of
1194,0.28693090063927384,ade,best_of
1195,0.27402757620021656,ade,best_of
1196,0.40195564236997455,ade,best_of
